0.52427 0.0262968 -0.001649 0.517239 -0.00805809 -0.002625
0.506694 0.00833719 0.003234 0.51724 -0.00795215 -0.002626
0.538426 0.00881083 -0.011539 0.516187 -0.011151 -0.019352
0.538556 0.00500407 -0.005506 0.516307 -0.0131978 -0.013318
0.540282 0.00454496 0.007139 0.517425 -0.00795535 -0.002626
0.513511 -0.0265743 -0.002621 0.516442 -0.00782558 -0.002621
0.525233 0.0185802 0.005191 0.516443 -0.00782497 -0.002622
0.533993 -0.00254166 -0.02011 0.516434 -0.0134017 -0.024016
0.514743 0.0250394 -0.000666 0.515916 -0.00792969 -0.002619
0.501226 -0.0140523 -0.047496 0.517055 -0.0220405 -0.048473
0.543513 0.0293097 0.007695 0.516555 -0.00742905 -0.001094
0.517132 0.00208724 0.007569 0.516541 -0.00822558 -0.00415
0.516566 0.00207215 -0.010434 0.516555 -0.00726312 -0.002621
0.525843 -0.0189864 0.009092 0.517632 -0.0076192 -0.002627
0.534712 0.0126799 -0.002622 0.516548 -0.00782838 -0.002622
0.530026 -0.00427299 0.005191 0.516548 -0.00782725 -0.002622
0.514206 -0.00857194 0.001284 0.516549 -0.00771306 -0.002621
0.534127 0.00330188 0.003238 0.516549 -0.00771433 -0.002622
0.517638 -0.0015922 0.00476 0.517636 -0.00733382 -0.001099
0.504819 0.0149388 -0.000243 0.51654 -0.00822483 -0.00415
0.547039 -0.00568 0.010625 0.516558 -0.00720377 -0.001094
0.51478 0.00684088 -0.00415 0.516538 -0.00839395 -0.004149
0.536281 0.0149604 0.00128 0.517532 -0.00761747 -0.002627
0.533056 -0.0041607 0.00519 0.516647 -0.00771549 -0.002622
0.525923 0.0179537 -0.002622 0.516547 -0.00782779 -0.002622
0.53647 -0.00614324 0.005191 0.516546 -0.00793934 -0.002622
0.623574 0.0107391 0.000908 0.590762 -0.00890964 -0.002998
0.502645 0.00926612 -0.01332 0.516707 -0.00948388 -0.01332
0.530019 -0.00383754 -0.063749 0.515371 -0.0284474 -0.063749
0.508329 0.00499011 0.005191 0.51653 -0.00793967 -0.002621
0.515948 0.000731666 0.003238 0.516534 -0.00793956 -0.002622
0.54466 0.00850607 0.005191 0.516532 -0.00794004 -0.002621
0.537038 0.00797809 0.002261 0.516531 -0.00793987 -0.002622
0.523364 -0.00498759 0.005186 0.517502 -0.00795561 -0.002627
0.563406 0.0266311 -0.002622 0.516531 -0.00794036 -0.002621
0.517119 0.00746654 -0.001093 0.516532 -0.00776686 -0.001094
0.522968 -0.0153549 0.007569 0.516518 -0.00867586 -0.004149
0.607967 0.0113618 0.004816 0.590387 -0.00918506 -0.002997
0.51653 0.00760703 0.001285 0.516531 -0.00794075 -0.002622
0.590385 0.0259704 -0.002997 0.590385 -0.00918539 -0.002996
0.528837 0.00600487 0.003238 0.516532 -0.00793901 -0.002622
0.536255 0.0260679 0.005186 0.517504 -0.00795646 -0.002626
0.529421 -0.00501023 -0.002622 0.51653 -0.00793906 -0.002622
0.514781 -0.00407266 0.009097 0.516532 -0.00793979 -0.002621
0.5511 -0.000321857 -0.002621 0.51653 -0.00794082 -0.002622
0.522389 0.00760702 0.001284 0.516529 -0.00793933 -0.002622
0.519469 0.0229117 0.00379 0.516539 -0.00765435 -0.001093
0.516519 -0.000433222 0.003662 0.516517 -0.00867535 -0.00415
0.535867 -0.00745728 0.001285 0.516533 -0.00776978 -0.002622
0.537428 0.0146374 0.000855 0.517507 -0.00778413 -0.001098
0.52003 -0.00261631 -0.000244 0.516516 -0.00878804 -0.00415
0.525321 -0.00129884 0.007144 0.516528 -0.00794027 -0.002621
0.522974 -0.00983025 0.003663 0.51653 -0.00811185 -0.00415
0.505817 0.00312443 -0.013322 0.516949 -0.0115233 -0.013322
0.499581 0.0213566 -0.002621 0.516572 -0.00794033 -0.002622
0.530919 -0.00113587 -0.046941 0.516271 -0.0210576 -0.04694
0.521912 0.00815372 0.005193 0.51605 -0.00770591 -0.002619
0.542426 0.0100515 0.001281 0.517231 -0.00783882 -0.002626
0.516265 0.0173733 -0.00262 0.516266 -0.00782267 -0.00262
0.514924 -0.0381637 0.016906 0.517237 -0.0074997 -0.002625
0.553194 0.00909469 -0.001092 0.516281 -0.00731164 -0.001092
0.524467 -0.00753622 0.005192 0.516261 -0.00816083 -0.00262
0.530706 0.00556484 0.005188 0.517227 -0.00795181 -0.002626
0.530101 0.0170204 0.000735 0.516041 -0.00827241 -0.004147
0.518404 -0.00165635 0.002258 0.517231 -0.00761268 -0.002625
0.523299 0.0129977 0.001286 0.51627 -0.00782239 -0.00262
0.52974 0.0283929 -0.002621 0.516264 -0.0079357 -0.002621
0.501423 -0.0215064 0.011047 0.51723 -0.00795099 -0.002625
0.514293 0.00395933 -0.001091 0.516051 -0.00775991 -0.001091
0.524251 0.0164604 -0.000247 0.517221 -0.00846192 -0.004153
0.521535 -0.016106 0.002136 0.516266 -0.00794142 -0.005677
0.50579 -0.0174493 -0.024395 0.515805 -0.0202032 -0.033184
0.507069 0.0131365 -0.002627 0.517617 -0.00795773 -0.002627
0.515844 -0.0115904 0.01398 0.516409 -0.0079381 -0.002621
0.517838 0.00926526 -0.003599 0.516665 -0.00794204 -0.002622
0.51956 0.0155542 0.005197 0.515457 -0.00792192 -0.002616
0.514321 -0.0037427 0.00226 0.516665 -0.00794193 -0.002623
0.517363 -0.00726993 0.002257 0.517362 -0.00795391 -0.002626
0.520416 -0.0111483 0.012031 0.515714 -0.00792542 -0.002617
0.521681 -0.00836738 -0.000668 0.516408 -0.00793799 -0.002621
0.519009 0.00643293 0.001284 0.516665 -0.00794212 -0.002622
0.515822 0.0328046 0.001286 0.516409 -0.00793749 -0.002621
0.527794 0.00760497 0.001284 0.516662 -0.00794197 -0.002623
0.529301 0.0167101 0.005191 0.516409 -0.00793817 -0.002621
0.514969 -0.0211295 -0.007039 0.517331 -0.0123797 -0.014851
0.502243 -0.0108073 -0.005551 0.516303 -0.00793629 -0.002621
0.525791 -0.00232216 0.009095 0.516993 -0.0079479 -0.002624
0.506927 0.00804011 -0.000667 0.516303 -0.00793563 -0.00262
0.550064 0.00407945 0.001281 0.517252 -0.0079517 -0.002626
0.526008 0.00558414 0.005193 0.516043 -0.007932 -0.002619
0.53483 -0.00150648 -0.002625 0.517252 -0.00795137 -0.002625
0.513596 0.0152447 0.001291 0.515354 -0.00792045 -0.002616
0.535749 -0.00966711 0.005188 0.516998 -0.00794749 -0.002624
0.49052 0.00468145 0.001286 0.516302 -0.00793549 -0.00262
0.530367 -0.00438107 0.005192 0.516302 -0.00793645 -0.002621
0.516987 0.0285211 -0.000246 0.51699 -0.0081181 -0.004152
0.548532 -0.0151731 -0.040827 0.516304 -0.0181031 -0.040827
0.515597 -0.0248521 -0.066634 0.515134 -0.0319263 -0.074446
0.532505 0.00336692 -0.075976 0.515512 -0.0323756 -0.075976
0.52376 -0.016813 -0.064304 0.516157 -0.0306612 -0.065281
0.529341 0.00252762 -0.031489 0.516511 -0.0203646 -0.039301
0.528485 -0.0154815 -0.021889 0.515652 -0.0191935 -0.031655
0.523408 -0.00977291 0.000303 0.51755 -0.00795654 -0.002627
0.53845 0.00218318 -0.000667 0.516184 -0.00793342 -0.002619
0.513835 -0.00965235 0.005193 0.516177 -0.00793415 -0.00262
0.535749 -0.00803553 -0.009162 0.516996 -0.00846458 -0.007209
0.515586 -0.0217247 -0.033988 0.515643 -0.0202222 -0.040824
0.540171 -0.0144424 -0.051529 0.516733 -0.0244034 -0.051529
0.512589 0.0995449 -0.044689 0.516176 -0.0243444 -0.051525
0.513866 -0.0199869 -0.036791 0.515632 -0.0197721 -0.037768
0.541266 -0.029573 -0.014932 0.516723 -0.0171902 -0.028603
0.599207 -0.0244352 -0.028125 0.589858 -0.0200614 -0.032032
0.519914 0.00535234 -0.02707 0.515813 -0.0157413 -0.02707
0.526492 -0.0268826 -0.019265 0.517156 -0.0157893 -0.027077
0.548133 -0.019739 -0.092108 0.515244 -0.0323145 -0.088202
0.514048 -0.0368255 -0.108745 0.514143 -0.0447588 -0.112651
0.521633 -0.0407998 -0.115583 0.514528 -0.0443711 -0.112654
0.529364 -0.0271806 -0.104288 0.514292 -0.0432628 -0.111123
0.530522 -0.0645915 -0.12641 0.5147 -0.0487719 -0.126411
0.538147 -0.0247191 -0.137108 0.514124 -0.0528436 -0.137107
0.526322 -0.0373019 -0.096946 0.514645 -0.0444918 -0.0989
0.529318 0.0145594 -0.034544 0.516493 -0.0153636 -0.042356
0.500234 -0.0343098 -0.083615 0.514884 -0.0366534 -0.083615
0.509822 -0.0314449 -0.048126 0.515873 -0.0280131 -0.063751
0.597562 -0.00194976 -0.021337 0.59053 -0.0201135 -0.021337
0.533022 0.00644944 0.001712 0.516032 -0.00866804 -0.004148
0.511142 0.0199203 0.000857 0.517002 -0.00777504 -0.001096
0.530457 0.0109641 -0.000246 0.516982 -0.00868328 -0.004152
0.515786 -0.00409874 0.001289 0.515787 -0.00792732 -0.002618
0.518773 -0.0130007 -0.007888 0.517023 -0.0121411 -0.011793
0.517695 0.0295513 -0.002625 0.517109 -0.00794879 -0.002625
0.527564 0.0190152 -0.002621 0.516431 -0.00793801 -0.002621
0.53375 -0.0156287 0.011052 0.516159 -0.007934 -0.00262
0.520851 0.0207469 -0.013323 0.517335 -0.00972169 -0.013323
0.520743 -0.00513427 -0.054581 0.516054 -0.0238838 -0.054582
0.525691 -0.000267774 -0.000497 0.516328 -0.0121817 -0.010262
0.520268 0.0140492 0.001284 0.516754 -0.00794321 -0.002622
0.519093 -0.0237247 0.00519 0.516747 -0.00794322 -0.002623
0.526129 0.0086582 0.007142 0.516749 -0.00794346 -0.002623
0.542783 0.00387816 0.002262 0.516415 -0.007938 -0.002621
0.520849 0.0163926 0.001284 0.516748 -0.00794313 -0.002623
0.52142 -0.00228858 -0.020708 0.516709 -0.00943713 -0.014848
0.530832 -0.0484464 -0.064256 0.515193 -0.0323979 -0.075974
0.540802 -0.020845 -0.074445 0.515021 -0.0319786 -0.074446
0.518467 -0.016504 -0.049828 0.516216 -0.030021 -0.05764
0.506682 -0.00794147 -0.002622 0.516643 -0.00794247 -0.002622
0.530714 0.0105746 0.009097 0.516642 -0.0079412 -0.002622
0.59426 0.00652113 0.002864 0.590159 -0.00918177 -0.002996
0.538255 0.00365084 0.003234 0.517161 -0.00795055 -0.002624
0.526011 0.00190226 0.003237 0.516635 -0.00794123 -0.002623
0.531289 -0.0149333 0.005191 0.516638 -0.00794105 -0.002622
0.517797 0.00662847 -0.054748 0.515365 -0.0185249 -0.046935
0.517185 -0.0252562 -0.066633 0.514963 -0.0317454 -0.074445
0.512841 0.000326101 -0.075974 0.515185 -0.0324864 -0.075975
0.541619 -0.0281665 -0.068166 0.515962 -0.0323117 -0.075978
0.515399 -0.00413753 -0.072494 0.51543 -0.0318349 -0.074448
0.508469 -0.0226035 -0.07598 0.516086 -0.0325624 -0.075979
0.560956 -0.0244038 -0.079234 0.588638 -0.0402701 -0.087047
0.526206 -0.021208 -0.074445 0.515073 -0.0317543 -0.0744453
0.54038 -0.0300655 0.00451 0.516947 -0.0104953 -0.007208
0.522265 0.115412 0.001282 0.516992 -0.00794718 -0.002624
0.505135 -0.0315776 -0.001641 0.515682 -0.00792653 -0.002618
0.524605 0.0156459 -0.000671 0.516988 -0.0079466 -0.002624
0.536623 0.000348761 0.013006 0.516097 -0.00793234 -0.002619
0.516577 -0.000596286 0.001284 0.516579 -0.00794093 -0.002622
0.527821 0.0210908 0.001287 0.516103 -0.0079321 -0.002619
0.539846 0.136076 0.003236 0.516993 -0.00794824 -0.002624
0.521849 -0.0214172 -0.002622 0.516577 -0.00794062 -0.002622
0.50639 -0.00218567 -0.013151 0.516966 -0.0115997 -0.020963
0.527455 -0.0325512 -0.057636 0.515736 -0.0255206 -0.057637
0.515669 -0.0234041 -0.021338 0.515718 -0.0208847 -0.030127
0.532191 -0.00329527 0.006717 0.516952 -0.00743537 -0.001095
0.520091 0.0182513 -0.011792 0.516576 -0.00987405 -0.011792
0.507298 0.0307815 -0.027075 0.516672 -0.0166796 -0.027075
0.556503 0.0031347 0.013003 0.516641 -0.00749049 -0.002622
0.513713 -0.0459331 -0.001094 0.516644 -0.00726086 -0.001094
0.523067 0.00320443 0.004639 0.51662 -0.00833908 -0.00415
0.515173 -0.00150272 0.002814 0.516344 -0.00708796 -0.001092
0.550019 0.00389236 0.003662 0.516622 -0.00845214 -0.004151
0.586703 0.00145139 0.001884 0.590805 -0.00919207 -0.002998
0.530699 0.033699 0.005191 0.516634 -0.00794199 -0.002622
0.528836 -0.00906429 -0.025543 0.515945 -0.0143383 -0.025543
0.516119 0.0170774 0.006167 0.516702 -0.00794208 -0.002623
0.536307 -0.00384562 -0.002624 0.516971 -0.00794735 -0.002623
0.523418 0.00695522 0.004212 0.516971 -0.0079467 -0.002624
0.523646 -0.0061342 0.005193 0.516028 -0.00793166 -0.002619
0.538065 -0.012108 0.000306 0.516971 -0.00794701 -0.002624
0.504667 0.00498295 0.005189 0.51697 -0.00794812 -0.002624
0.53748 0.0106853 0.003235 0.516972 -0.00794669 -0.002624
0.530178 0.0201831 -0.002622 0.516701 -0.00794299 -0.002622
0.510171 0.0157009 0.007146 0.516025 -0.00793079 -0.002619
0.535724 -0.00907939 0.005189 0.516972 -0.00794781 -0.002624
0.516386 -0.00150153 -0.002624 0.516972 -0.00794713 -0.002624
0.531624 0.00572491 0.007142 0.51697 -0.00794704 -0.002624
0.532432 -0.00410369 0.001287 0.516026 -0.00793109 -0.002619
0.517556 0.000784051 0.000306 0.516971 -0.00794759 -0.002624
0.537217 -0.00583363 0.009096 0.516701 -0.0079421 -0.002622
0.521659 0.0131467 -0.002624 0.516972 -0.00794727 -0.002624
0.539418 -0.0107254 -0.053051 0.515981 -0.0183432 -0.053052
0.523191 -0.0285358 -0.050506 0.515718 -0.0370943 -0.062224
0.540078 0.00522794 -0.000666 0.516057 -0.0078189 -0.002619
0.520539 0.0102557 0.005188 0.517021 -0.00794769 -0.002625
0.523508 0.00117268 0.001288 0.515891 -0.00792899 -0.002618
0.526986 0.00259906 -0.002624 0.517026 -0.00794835 -0.002624
0.506683 0.00499741 0.005194 0.516055 -0.00793166 -0.002619
0.529169 0.00861241 0.005189 0.516863 -0.00783315 -0.002624
0.506101 0.00589657 -0.000115 0.516061 -0.00736472 -0.001091
0.543809 0.0240354 0.003661 0.516856 -0.00823062 -0.004151
0.516645 0.00109072 0.001287 0.51606 -0.00742528 -0.002619
0.521135 -0.00403865 0.004764 0.517031 -0.00743713 -0.001096
0.53715 0.00430119 0.011477 0.516042 -0.00866743 -0.004148
0.520969 -0.00350191 -0.001095 0.516868 -0.0076027 -0.001095
0.517806 -0.0117866 0.009525 0.51604 -0.00878001 -0.004147
0.604523 0.0171696 -0.003 0.591046 -0.00919684 -0.003
0.524685 0.0121446 0.005194 0.515893 -0.00781692 -0.002618
0.581689 -0.0101781 0.012625 0.591048 -0.00908411 -0.003
0.52896 0.0117149 -0.004997 0.516066 -0.00730877 -0.001091
0.530923 -0.00977626 0.005189 0.516858 -0.00805819 -0.002623
0.520738 0.0176808 -0.002619 0.516051 -0.00809997 -0.00262
0.520547 -0.0233895 0.011473 0.517018 -0.00823362 -0.004152
0.5354 0.0219859 -0.002619 0.516064 -0.00731119 -0.002619
0.51921 0.013999 0.005189 0.516864 -0.00771927 -0.002623
0.539495 -0.000276323 0.005193 0.516056 -0.00793148 -0.00262
0.519952 0.00935668 0.001282 0.517023 -0.00794768 -0.002624
0.530118 -0.0014467 0.005193 0.516053 -0.00793171 -0.002619
0.519205 -0.00677341 -0.002623 0.516862 -0.00794524 -0.002623
0.503388 -0.0198913 -0.072242 0.516218 -0.021335 -0.068336
0.531918 -0.0118447 -0.043539 0.515102 -0.0353651 -0.059164
0.51533 0.00591804 -0.001642 0.515916 -0.00792877 -0.002619
0.527591 0.00309913 0.001288 0.515872 -0.0077599 -0.002618
0.535654 0.00839717 0.006165 0.516901 -0.00783402 -0.002624
0.558057 -0.144296 -0.000665 0.515871 -0.00792884 -0.002618
0.54973 -0.0154846 0.013002 0.5169 -0.00794582 -0.002623
0.512163 0.231117 -0.002624 0.516849 -0.00794588 -0.002624
0.524708 0.000312826 0.005194 0.515917 -0.00792831 -0.002618
0.547909 0.0176218 -0.001646 0.516854 -0.0079458 -0.002623
0.493464 -0.00497759 0.005189 0.5169 -0.00794611 -0.002624
0.534034 0.00703238 0.001288 0.51587 -0.00792846 -0.002618
0.528622 0.00980369 -0.001096 0.516904 -0.00777397 -0.001095
0.526815 -0.020908 0.011474 0.516842 -0.00868198 -0.004152
0.518077 0.000636784 0.002259 0.516905 -0.00766381 -0.002623
0.543415 -0.000446533 -0.002618 0.515875 -0.00747861 -0.002619
0.525111 -0.0182811 0.006717 0.516904 -0.00777377 -0.001095
0.532274 -0.012473 0.010502 0.515858 -0.00866321 -0.004146
0.513384 -0.0219691 0.005189 0.516897 -0.0079468 -0.002624
0.542051 0.00381317 0.005189 0.516853 -0.00794455 -0.002623
0.530374 0.0195936 -0.002623 0.516898 -0.00794609 -0.002624
0.522362 0.0159184 0.006171 0.515913 -0.00792953 -0.002618
0.530755 -0.00850398 -0.027924 0.51667 -0.0117063 -0.024018
0.509896 -0.0223347 -0.01383 0.516978 -0.0191703 -0.025549
0.534246 0.00519279 0.00421 0.517253 -0.00795104 -0.002625
0.513929 0.00200638 0.008122 0.516266 -0.00793535 -0.00262
0.519597 0.00318116 -0.002625 0.517254 -0.007952 -0.002625
0.544213 -0.0058428 0.009093 0.517252 -0.00795159 -0.002626
0.53542 0.0114232 0.005188 0.517253 -0.00795214 -0.002625
0.534832 0.000993587 -0.000673 0.517255 -0.00795172 -0.002625
0.513926 0.00425273 0.00324 0.516268 -0.007935 -0.002621
0.515492 0.0102506 0.005187 0.517248 -0.00795152 -0.002625
0.52956 -0.00967001 0.005187 0.517253 -0.00795165 -0.002625
0.530144 0.0172822 0.005187 0.517252 -0.00795291 -0.002625
0.51275 -0.00793501 -0.00262 0.516265 -0.00793498 -0.002621
0.524782 0.00140036 0.008586 0.517181 -0.0110219 -0.014851
0.528982 0.0047235 -0.001649 0.517263 -0.00795139 -0.002625
0.521947 0.00321996 0.005188 0.517258 -0.00795245 -0.002626
0.530746 -0.000295675 0.005187 0.517267 -0.00795172 -0.002625
0.519211 0.00909564 0.005192 0.516279 -0.00793536 -0.00262
0.60756 0.00779347 -0.003 0.591154 -0.00919991 -0.003001
0.529004 -0.0102183 0.012999 0.517267 -0.00795083 -0.002625
0.517849 0.0190009 -0.002625 0.517264 -0.00795218 -0.002625
0.5321 0.0149159 -0.00262 0.516279 -0.00793548 -0.002621
0.537207 -0.0207647 0.012999 0.517266 -0.00795219 -0.002625
0.599942 0.00875102 -0.002024 0.591154 -0.00919904 -0.003
0.534947 -0.0140747 -0.001174 0.516221 -0.012239 -0.014847
0.587315 -0.017493 -0.01675 0.590245 -0.0145629 -0.01675
0.533957 -0.0113362 -0.003135 0.517574 -0.012274 -0.014853
0.529328 0.0142837 -0.007032 0.515869 -0.012123 -0.014844
0.527203 0.00800596 -0.003132 0.517266 -0.0122676 -0.014852
0.536041 0.000158113 -0.014849 0.516704 -0.012147 -0.014849
0.506798 0.00100073 0.000779 0.516198 -0.0119663 -0.014846
0.52213 0.015935 -0.016803 0.51685 -0.0120339 -0.014849
0.529958 -0.00372788 -0.007035 0.5165 -0.0119704 -0.014848
0.513274 -0.0142085 -0.007033 0.516223 -0.0119046 -0.014846
0.5971 0.000563517 -0.0148 0.590662 -0.014241 -0.016752
0.512047 -0.0138366 -0.006056 0.516167 -0.0119032 -0.014846
0.534431 -0.00264403 -0.008988 0.516282 -0.0119012 -0.014847
0.529986 -0.0054365 -0.007038 0.517114 -0.0119205 -0.01485
0.559159 -0.0190087 -0.007034 0.516405 -0.0120186 -0.014847
0.495695 -0.0142037 -0.014849 0.516788 -0.0118598 -0.014849
0.516817 -0.0095809 -0.00899 0.516833 -0.0118069 -0.01485
0.517965 0.0207668 -0.002623 0.516793 -0.00794337 -0.002623
0.521709 0.00855609 0.013007 0.515831 -0.0079287 -0.002618
0.507421 0.0143212 -0.002623 0.516796 -0.00794434 -0.002623
0.513775 -0.0220156 -0.048466 0.515533 -0.0208432 -0.048465
0.54025 -0.0168584 -0.057893 0.516304 -0.0284629 -0.063753
0.534847 -0.00440075 -0.062773 0.515525 -0.0282094 -0.063749
0.534503 0.0152623 -0.06375 0.515752 -0.0280969 -0.06375
0.486778 0.209486 -0.012471 0.516674 -0.015241 -0.016377
0.480508 -0.013804 -0.002623 0.516835 -0.00794505 -0.002624
0.531647 -0.0135046 0.012027 0.516398 -0.00793729 -0.002621
0.523187 -0.0123242 -0.02249 0.516741 -0.0123244 -0.02249
0.546812 -0.00046669 -0.031487 0.516404 -0.0204288 -0.0393
0.531031 -0.00588312 -0.061794 0.515237 -0.0253767 -0.063747
0.520627 -0.0444394 -0.10043 0.515352 -0.0403376 -0.10043
0.540641 -0.0330041 -0.098899 0.514861 -0.0400344 -0.098899
0.554921 -0.0363778 -0.100429 0.515078 -0.0404787 -0.100428
0.521547 -0.0643098 -0.087179 0.514755 -0.0400652 -0.098899
0.53016 -0.0107628 -0.108237 0.51416 -0.0405963 -0.100424
0.522892 -0.00593169 -0.096524 0.515358 -0.0402333 -0.10043
0.509481 -0.033176 -0.087178 0.514408 -0.039984 -0.098897
0.536559 -0.000272517 -0.011795 0.517223 -0.0131634 -0.011795
0.580002 0.114142 -0.014795 0.589969 -0.0143345 -0.016749
0.524546 -0.0119053 -0.014847 0.516344 -0.0119047 -0.014847
0.527307 -0.0119302 -0.014852 0.517346 -0.0119298 -0.014851
0.585161 -0.0241595 -0.004053 0.589877 -0.014336 -0.016749
0.529837 -0.0233506 -0.05458 0.515775 -0.0233498 -0.05458
0.547425 -0.0223054 -0.059848 0.516423 -0.0284793 -0.063753
0.603505 -0.0259313 -0.063951 0.588974 -0.0347637 -0.071765
0.515797 0.0105314 -0.027074 0.516382 -0.019937 -0.027074
0.554553 0.000909585 0.012997 0.517621 -0.00795711 -0.002627
0.533199 -0.0436667 -0.002617 0.51562 -0.00792506 -0.002617
0.538316 0.014636 0.001285 0.516637 -0.0079411 -0.002622
0.526011 -0.000167251 -0.000669 0.516638 -0.00794207 -0.002622
0.519533 0.0130928 0.000307 0.516604 -0.00794104 -0.002622
0.530117 0.00711827 0.006167 0.516636 -0.00794117 -0.002622
0.530703 -0.00555899 0.00519 0.516638 -0.00794249 -0.002623
0.51938 -0.00151255 -0.002627 0.517622 -0.00795774 -0.002627
0.51719 0.0395205 -0.002622 0.516604 -0.00794028 -0.002622
0.526012 0.0117068 0.001284 0.516637 -0.00794162 -0.002622
0.542245 -0.00615846 -0.048467 0.515878 -0.0225653 -0.048467
0.547125 0.0122237 0.004084 0.517243 -0.00965159 -0.005682
0.518445 0.0177699 0.000304 0.517274 -0.00795149 -0.002625
0.519616 -0.00236618 0.001281 0.517273 -0.00795232 -0.002626
0.543248 0.0122986 0.001286 0.516295 -0.00793657 -0.00262
0.514928 -0.00849904 0.005187 0.51727 -0.00795119 -0.002625
0.531344 0.0173675 0.002809 0.517281 -0.00755465 -0.001098
0.527802 -0.00262921 -0.000247 0.517256 -0.00880217 -0.004153
0.519033 0.00259068 0.003234 0.517275 -0.00783928 -0.002626
0.537381 0.015814 0.001286 0.516288 -0.00793494 -0.00262
0.519029 0.00493867 -0.002626 0.51727 -0.00795207 -0.002625
0.536023 0.00993818 0.001281 0.517274 -0.0079526 -0.002626
0.536028 -0.0187333 0.009094 0.517271 -0.00795177 -0.002625
0.523322 -0.0119978 0.005192 0.516288 -0.00793612 -0.00262
0.544811 0.0173987 -0.000673 0.517274 -0.00795224 -0.002626
0.515513 0.00611089 -0.002625 0.51727 -0.00795242 -0.002625
0.524893 0.0252862 0.001281 0.517276 -0.00783859 -0.002626
0.528997 0.00410495 -0.002625 0.517277 -0.00761395 -0.002625
0.522149 0.0045764 0.005192 0.516288 -0.0077672 -0.00262
0.516102 0.0175553 0.001281 0.517274 -0.00795163 -0.002626
0.523132 0.0138841 -0.000673 0.517274 -0.00795224 -0.002625
0.545399 0.00780902 0.000305 0.517274 -0.00795264 -0.002626
0.528599 0.0205013 0.001285 0.516295 -0.00793541 -0.00262
0.514929 -0.00443634 -0.002625 0.517274 -0.00795176 -0.002625
0.536612 -0.00498274 0.005187 0.517273 -0.00795289 -0.002626
0.607566 -0.000683583 0.000906 0.591161 -0.00919868 -0.003
0.517282 -0.0102565 0.005187 0.517279 -0.00795159 -0.002626
0.52625 -0.000904834 -0.00262 0.516289 -0.00793655 -0.00262
0.525481 0.00236014 0.009093 0.51727 -0.00795187 -0.002625
0.530751 0.000622721 -0.001649 0.517275 -0.00795171 -0.002626
0.526648 -0.00795232 -0.002625 0.517272 -0.00795237 -0.002625
0.517373 0.0176101 -0.025544 0.516202 -0.0134445 -0.025544
0.528882 -0.00954162 -0.008691 0.51661 -0.0147957 -0.019433
0.522757 0.0106434 0.001283 0.516899 -0.00783284 -0.002624
0.541764 -0.0116839 -0.0286 0.515982 -0.0134409 -0.028599
0.526545 0.0130162 -0.026906 0.517223 -0.0192508 -0.034719
0.522364 -0.0178074 -0.034713 0.515919 -0.0178075 -0.034713
0.529344 -0.0228687 -0.031488 0.516514 -0.0199791 -0.0393
0.535222 -0.026357 -0.031485 0.515947 -0.0199521 -0.039298
